price_reduced_amount,year_built,sold_date,sold_price,lot_sqft,sqft,baths,garage,stories,beds,postal_code,state,city,central_air,central_heat,fireplace,rental_property,energy_efficient,community_security_features,carport,dishwasher,washer_dryer,laundry_room,floor_plan,ensuite,shopping,hardwood_floors,high_ceiling,open_floor_plan,fenced_yard,new_roof,front_porch,groundscare,basement,corner_lot,farm,ranch,forced_air,dining_room,family_room,view,near_outdoors,near_rec_facilities,fancy_kitchen,type_condo,type_land,type_mobile,type_multi_family,type_other,type_single_family,type_townhome,season_autumn,season_summer,season_winter
0.0,2010,2024-01-10,822500.0,871.0,2230.0,3,2,1,2,68508,Nebraska,Lincoln,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0.0,1980,2024-01-10,210000.0,6043.0,1028.0,2,2,2,3,68521,Nebraska,Lincoln,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1925,2024-01-08,225000.0,9148.0,2018.0,2,0,2,3,68504,Nebraska,Lincoln,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,2021,2024-01-08,425000.0,11326.0,2511.0,3,2,1,3,68507,Nebraska,Lincoln,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1974,2024-01-08,260000.0,7808.0,2086.0,2,2,1,3,68512,Nebraska,Lincoln,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,2015,2024-01-08,364500.0,4684.0,2304.0,3,2,1,3,68516,Nebraska,Lincoln,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
0.0,2015,2024-01-08,609000.0,8614.0,2898.0,3,3,1,3,68516,Nebraska,Lincoln,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0.0,1992,2024-01-08,295000.0,9560.0,1861.0,2,2,1,3,68522,Nebraska,Lincoln,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1995,2024-01-08,170000.0,6970.0,1109.0,2,2,1,2,68522,Nebraska,Lincoln,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1920,2024-01-05,74000.0,19800.0,1629.0,0,0,1,3,68516,Nebraska,Lincoln,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,1920,2024-01-05,64000.0,25317.0,1629.0,0,0,1,3,68516,Nebraska,Lincoln,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,2015,2024-01-15,360000.0,7085.0,2683.0,3,3,1,4,68516,Nebraska,Lincoln,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1955,2024-01-12,134000.0,6970.0,785.0,1,0,1,2,68507,Nebraska,Lincoln,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1979,2024-01-12,190000.0,4400.0,1850.0,2,2,1,2,68512,Nebraska,Lincoln,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1989,2024-01-12,640000.0,4356.0,2636.0,2,2,2,2,68520,Nebraska,Lincoln,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
11700.0,1994,2024-01-12,215000.0,6505.0,1028.0,2,2,2,3,68524,Nebraska,Lincoln,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1998,2024-01-12,415000.0,10019.0,3376.0,4,3,2,3,68507,Nebraska,Lincoln,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1925,2024-01-12,707000.0,10454.0,3261.0,3,2,2,3,68502,Nebraska,Lincoln,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1999,2024-01-12,215000.0,6970.0,1740.0,2,1,1,2,68524,Nebraska,Lincoln,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0.0,1979,2024-01-12,225000.0,1742.0,1320.0,2,1,2,2,68506,Nebraska,Lincoln,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1960,2024-01-12,262500.0,9101.0,1634.0,2,2,1,3,68505,Nebraska,Lincoln,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3000.0,1995,2024-01-12,260000.0,8477.0,1900.0,3,2,1,3,68521,Nebraska,Lincoln,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0.0,1956,2024-01-12,187000.0,10454.0,1076.0,1,1,1,3,68505,Nebraska,Lincoln,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0.0,1976,2024-01-12,135000.0,1307.0,720.0,1,1,1,2,68521,Nebraska,Lincoln,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
10000.0,2002,2024-01-12,320000.0,6800.0,2350.0,3,2,1,4,68512,Nebraska,Lincoln,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0.0,1969,2024-01-12,328350.0,8985.0,2740.0,3,2,2,4,68512,Nebraska,Lincoln,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1
0.0,1926,2024-01-12,203000.0,4751.0,950.0,2,1,1,2,68502,Nebraska,Lincoln,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1981,2024-01-12,520000.0,11326.0,2818.0,4,2,2,3,68502,Nebraska,Lincoln,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,2017,2024-01-11,737000.0,9583.0,3908.0,5,3,2,5,68516,Nebraska,Lincoln,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
400.0,1974,2024-01-11,300000.0,10454.0,1956.0,2,2,1,3,68516,Nebraska,Lincoln,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10000.0,1900,2024-01-11,160000.0,3920.0,864.0,1,1,1,2,68510,Nebraska,Lincoln,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1991,2024-01-11,277000.0,7200.0,1572.0,3,2,2,3,68521,Nebraska,Lincoln,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1950,2024-01-11,155350.0,8899.0,850.0,1,1,1,2,68510,Nebraska,Lincoln,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1976,2024-01-10,269000.0,5227.0,1796.0,3,2,2,3,68516,Nebraska,Lincoln,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5000.0,1978,2024-01-10,206000.0,7405.0,1463.0,3,2,2,2,68505,Nebraska,Lincoln,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0.0,1976,2024-01-10,324900.0,7841.0,2118.0,2,2,1,5,68516,Nebraska,Lincoln,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
15000.0,1935,2024-01-10,262500.0,7100.0,1252.0,1,1,2,3,68506,Nebraska,Lincoln,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,2002,2024-01-10,270000.0,5619.0,2137.0,3,2,1,4,68522,Nebraska,Lincoln,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1975,2024-01-10,245000.0,7841.0,1524.0,2,2,2,3,68516,Nebraska,Lincoln,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0.0,2003,2024-01-10,349000.0,3478.0,2424.0,3,2,1,3,68516,Nebraska,Lincoln,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1980,2024-01-10,210000.0,6043.0,1028.0,2,2,2,3,68521,Nebraska,Lincoln,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,2010,2024-01-10,822500.0,871.0,2230.0,3,2,1,2,68508,Nebraska,Lincoln,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0.0,1925,2024-01-08,225000.0,9148.0,2018.0,2,0,2,3,68504,Nebraska,Lincoln,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,2021,2024-01-08,425000.0,11326.0,2511.0,3,2,1,3,68507,Nebraska,Lincoln,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1974,2024-01-08,260000.0,7808.0,2086.0,2,2,1,3,68512,Nebraska,Lincoln,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,2015,2024-01-08,364500.0,4684.0,2304.0,3,2,1,3,68516,Nebraska,Lincoln,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
0.0,2015,2024-01-08,609000.0,8614.0,2898.0,3,3,1,3,68516,Nebraska,Lincoln,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0.0,1992,2024-01-08,295000.0,9560.0,1861.0,2,2,1,3,68522,Nebraska,Lincoln,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1995,2024-01-08,170000.0,6970.0,1109.0,2,2,1,2,68522,Nebraska,Lincoln,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1920,2024-01-05,74000.0,19800.0,1629.0,0,0,1,3,68516,Nebraska,Lincoln,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,1920,2024-01-05,64000.0,25317.0,1629.0,0,0,1,3,68516,Nebraska,Lincoln,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
10000.0,2018,2024-01-05,245000.0,3902.0,1200.0,2,2,1,2,68507,Nebraska,Lincoln,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,2021,2024-01-05,669000.0,12197.0,3346.0,4,3,1,5,68526,Nebraska,Lincoln,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,2017,2024-01-16,460000.0,693.0,1116.0,3,1,2,2,95818,California,Sacramento,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.0,1947,2024-01-16,472000.0,5227.0,1166.0,2,1,1,3,95820,California,Sacramento,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1974,2024-01-16,513000.0,7266.0,1845.0,3,2,2,4,95827,California,Sacramento,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1927,2024-01-16,1075000.0,4848.0,1727.0,2,2,2,3,95819,California,Sacramento,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1989,2024-01-12,465000.0,4726.0,1284.0,2,2,1,3,95829,California,Sacramento,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1990,2024-01-12,313000.0,5101.0,1044.0,2,2,1,2,95843,California,Antelope,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1965,2024-01-12,357000.0,5602.0,1011.0,2,1,1,3,95824,California,Sacramento,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5000.0,2021,2024-01-12,430000.0,7841.0,1502.0,3,2,2,3,95835,California,Sacramento,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.0,1942,2024-01-12,315000.0,6534.0,1130.0,1,1,1,2,95820,California,Sacramento,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
14000.0,1952,2024-01-12,373000.0,4792.0,1018.0,1,1,1,3,95820,California,Sacramento,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1940,2024-01-12,415000.0,5227.0,1291.0,1,2,1,3,95820,California,Sacramento,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8000.0,1989,2024-01-12,472000.0,5663.0,1232.0,2,2,1,3,95843,California,Antelope,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1979,2024-01-12,500100.0,6199.0,1578.0,2,2,1,4,95827,California,Sacramento,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,2023,2024-01-12,903000.0,7200.0,3391.0,4,3,2,5,95835,California,Sacramento,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1968,2024-01-12,530000.0,8468.0,1593.0,2,2,1,4,95826,California,Sacramento,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1948,2024-01-12,785000.0,6199.0,1330.0,2,2,1,3,95819,California,Sacramento,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0.0,2019,2024-01-12,610000.0,3267.0,2148.0,3,2,2,4,95834,California,Sacramento,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10001.0,2002,2024-01-12,575000.0,5775.0,2231.0,3,2,2,4,95835,California,Sacramento,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25000.0,1950,2024-01-12,530000.0,4831.0,957.0,1,1,1,2,95819,California,Sacramento,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.0,1979,2024-01-12,117777.0,7841.0,1152.0,2,0,1,2,95828,California,Sacramento,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
10000.0,1952,2024-01-12,595000.0,5663.0,1152.0,2,2,1,3,95818,California,Sacramento,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20000.0,2019,2024-01-12,343000.0,7841.0,626.0,1,1,2,1,95818,California,Sacramento,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.0,1963,2024-01-12,375000.0,5663.0,1455.0,2,2,1,3,95842,California,Sacramento,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1985,2024-01-12,468000.0,6098.0,1433.0,2,2,1,3,95833,California,Sacramento,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
0.0,2016,2024-01-11,490000.0,7841.0,1451.0,3,2,3,2,95818,California,Sacramento,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.0,1960,2024-01-11,395000.0,8276.0,1092.0,2,2,1,3,95832,California,Sacramento,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,2023,2024-01-11,599900.0,1947.0,1540.0,3,2,2,3,95822,California,Sacramento,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20000.0,1986,2024-01-11,230000.0,7841.0,810.0,1,0,2,1,95821,California,Sacramento,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
76000.0,1975,2024-01-11,775000.0,8712.0,2347.0,4,3,1,5,95864,California,Sacramento,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.0,1978,2024-01-11,355000.0,6399.0,1378.0,2,2,1,4,95826,California,Sacramento,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1976,2024-01-11,245000.0,2444.0,755.0,1,0,1,1,95825,California,Sacramento,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
0.0,1972,2024-01-11,454000.0,7266.0,1139.0,2,2,1,4,95826,California,Sacramento,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1989,2024-01-11,445000.0,6098.0,1209.0,2,2,1,3,95838,California,Sacramento,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16000.0,1989,2024-01-11,412000.0,5767.0,1235.0,2,2,1,3,95843,California,Antelope,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1950,2024-01-11,800000.0,7200.0,1984.0,1,2,2,2,95819,California,Sacramento,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
36100.0,1964,2024-01-11,495000.0,11678.0,1764.0,2,2,1,4,95827,California,Sacramento,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
12000.0,1953,2024-01-11,562000.0,7405.0,1516.0,2,2,1,3,95820,California,Sacramento,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
20000.0,2004,2024-01-11,527000.0,5776.0,1815.0,2,2,1,2,95835,California,Sacramento,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.0,2002,2024-01-11,900000.0,7623.0,4097.0,3,3,2,5,95835,California,Sacramento,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.0,1978,2024-01-11,505000.0,8799.0,1579.0,2,2,1,4,95826,California,Sacramento,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1985,2024-01-10,392000.0,4953.0,1131.0,2,2,1,3,95842,California,Sacramento,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5000.0,1998,2024-01-10,122000.0,7841.0,891.0,2,0,1,3,95758,California,Elk Grove,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0.0,2000,2024-01-16,709900.0,10001.0,2162.0,2,2,1,3,98501,Washington,Olympia,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1
0.0,2017,2024-01-16,575000.0,5237.0,2448.0,3,2,2,4,98502,Washington,Olympia,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2024-01-16,243000.0,986198.0,1629.0,0,0,1,3,98502,Washington,Olympia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,1992,2024-01-12,667500.0,74488.0,3040.0,3,6,2,3,98512,Washington,Olympia,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
10000.0,2009,2024-01-12,539900.0,5764.0,3022.0,3,2,2,4,98513,Washington,Olympia,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
0.0,2006,2024-01-12,530000.0,5760.0,2277.0,3,2,2,4,98506,Washington,Olympia,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5000.0,1993,2024-01-12,515000.0,6500.0,1658.0,2,2,1,3,98506,Washington,Olympia,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6000.0,1985,2024-01-12,417500.0,12053.0,1190.0,2,2,1,3,98513,Washington,Olympia,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
