price_reduced_amount,year_built,sold_date,sold_price,lot_sqft,sqft,baths,garage,stories,beds,type,postal_code,state,city,central_air,central_heat,fireplace,rental_property,community_outdoor_space,energy_efficient,community_security_features,recreation_facilities,carport,dishwasher,washer_dryer,laundry_room,floor_plan,ensuite,shopping,hardwood_floors,high_ceiling,community_swimming_pool,modern_kitchen,open_floor_plan,fenced_yard,new_roof,front_porch,groundscare,basement,updated_kitchen,corner_lot,farm,park,ranch,trails,forced_air,dining_room,family_room,view
9100.0,1912,2024-01-05,220000.0,1799.0,1632.0,2,0,3,4,townhome,8618,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
0.0,1902,2024-01-04,188000.0,3241.0,2016.0,2,0,3,4,townhome,8610,New Jersey,Trenton,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1900,2024-01-04,285000.0,2100.0,1481.0,2,0,2,3,townhome,8629,New Jersey,Hamilton,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0.0,1876,2024-01-02,150000.0,1442.0,1902.0,2,0,1,4,multi_family,8618,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,1876,2024-01-02,150000.0,1442.0,1749.0,2,0,1,4,multi_family,8618,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,1896,2024-01-01,105000.0,1612.0,1641.0,1,0,3,5,townhome,8609,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,1910,2023-12-29,150000.0,1530.0,1269.0,1,0,3,4,townhome,8611,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1930,2023-12-29,275000.0,3001.0,1402.0,1,0,2,3,single_family,8610,New Jersey,Hamilton,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
10000.0,1907,2023-12-29,200000.0,3877.0,1963.0,2,0,3,5,townhome,8618,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1989,2023-12-29,360000.0,7841.0,1605.0,2,1,2,2,condo,8648,New Jersey,Lawrenceville,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
10000.0,1911,2023-12-29,240000.0,6020.0,2156.0,2,0,1,4,multi_family,8618,New Jersey,Trenton,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1836,2023-12-28,100000.0,1019.0,1240.0,1,0,2,2,townhome,8611,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
15500.0,1910,2023-12-28,280000.0,2000.0,1280.0,2,1,2,3,single_family,8638,New Jersey,Trenton,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,1958,2023-12-27,465000.0,7701.0,1616.0,2,0,3,3,single_family,8610,New Jersey,Hamilton,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0.0,1886,2023-12-27,210000.0,2484.0,2572.0,2,0,1,4,multi_family,8609,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1914,2023-12-22,140000.0,1412.0,1101.0,1,0,2,3,single_family,8618,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,2015,2023-12-22,400000.0,7841.0,1746.0,3,1,2,3,condo,8619,New Jersey,Hamilton,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0.0,2002,2023-12-22,685000.0,0.0,2116.0,3,1,2,3,townhome,8691,New Jersey,Robbinsville,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False
0.0,1900,2023-12-22,359000.0,7841.0,2349.0,2,2,1,6,multi_family,8611,New Jersey,Trenton,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
0.0,1887,2023-12-22,200000.0,2614.0,1222.0,2,0,1,3,single_family,8618,New Jersey,Trenton,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,1925,2023-12-21,295000.0,2461.0,1380.0,1,0,3,4,townhome,8629,New Jersey,Trenton,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
0.0,2005,2023-12-21,400000.0,7841.0,1629.0,4,2,3,4,condo,8611,New Jersey,Trenton,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.0,1920,2023-12-21,297000.0,7841.0,1629.0,2,0,2,5,multi_family,8618,New Jersey,Trenton,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1896,2023-12-20,250000.0,4199.0,1904.0,2,2,3,4,single_family,8629,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1892,2023-12-18,221000.0,2601.0,2745.0,2,0,1,4,multi_family,8618,New Jersey,Trenton,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,1910,2023-12-18,220000.0,1612.0,1358.0,2,0,3,4,townhome,8611,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1897,2023-12-18,153000.0,2178.0,1376.0,1,0,3,3,single_family,8611,New Jersey,Trenton,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
5000.0,1891,2023-12-16,120000.0,1455.0,1320.0,2,0,2,3,townhome,8638,New Jersey,Trenton,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,1887,2023-12-15,147000.0,1250.0,1128.0,1,0,3,2,townhome,8618,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5100.0,2001,2023-12-14,200000.0,2100.0,1296.0,1,0,2,3,townhome,8638,New Jersey,Trenton,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1961,2023-12-13,345000.0,5998.0,1064.0,2,1,2,2,single_family,8620,New Jersey,Hamilton,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0.0,1925,2023-12-12,106000.0,1925.0,840.0,1,0,2,3,townhome,8609,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,2004,2023-12-12,762000.0,3615.0,2608.0,3,1,2,5,townhome,8691,New Jersey,Robbinsville,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
15000.0,1932,2023-12-11,275000.0,3920.0,1960.0,3,2,2,5,multi_family,8618,New Jersey,Trenton,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.0,1920,2023-12-11,90000.0,4291.0,1629.0,0,0,1,3,land,8618,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,1929,2023-12-08,300000.0,3960.0,1496.0,2,0,2,3,single_family,8618,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
9999.0,1992,2023-12-08,497000.0,12000.0,1680.0,2,1,2,5,single_family,8620,New Jersey,Hamilton,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,1920,2023-12-07,220000.0,2000.0,1629.0,1,0,2,3,other,8629,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
20000.0,1945,2023-12-07,245000.0,2750.0,1826.0,2,0,2,3,townhome,8618,New Jersey,Trenton,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1900,2023-12-06,150000.0,2033.0,1824.0,1,0,3,5,townhome,8618,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1915,2023-12-05,180000.0,1310.0,1228.0,2,0,3,4,townhome,8629,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0.0,1900,2023-12-05,65000.0,500.0,1472.0,2,0,3,3,single_family,8618,New Jersey,Trenton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1996,2024-01-16,355000.0,21797.0,1568.0,2,2,1,3,single_family,19904,Delaware,Dover,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.0,1985,2024-01-11,154900.0,4686.0,1064.0,2,0,2,3,townhome,19901,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,1985,2024-01-08,154000.0,2700.0,1064.0,2,0,2,3,townhome,19901,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.0,1978,2024-01-05,340000.0,9990.0,2016.0,3,0,2,4,single_family,19901,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5000.0,2003,2023-12-29,430000.0,10036.0,2204.0,3,2,2,4,single_family,19904,Delaware,Dover,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False
0.0,1955,2023-12-29,250000.0,7250.0,1134.0,2,1,1,3,single_family,19904,Delaware,Dover,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,1994,2023-12-29,325000.0,52272.0,2080.0,2,2,1,3,single_family,19901,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False
0.0,2022,2023-12-29,410000.0,28750.0,1649.0,2,2,2,3,single_family,19904,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
15100.0,1978,2023-12-29,374000.0,10026.0,1744.0,3,1,2,4,single_family,19901,Delaware,Dover,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
19901.0,1973,2023-12-28,320000.0,20038.0,2361.0,3,1,1,3,single_family,19901,Delaware,Dover,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
10000.0,2005,2023-12-28,275000.0,4678.0,1734.0,3,1,2,3,townhome,19904,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,2017,2023-12-22,401000.0,8025.0,2240.0,4,2,3,4,single_family,19901,Delaware,Dover,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,2019,2023-12-22,800000.0,10181.0,1965.0,3,0,2,3,single_family,19901,Delaware,Dover,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
0.0,1974,2023-12-22,265000.0,22000.0,1092.0,1,0,1,3,single_family,19904,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
10000.0,1963,2023-12-21,335000.0,47916.0,1850.0,3,2,2,4,single_family,19904,Delaware,Dover,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,1964,2023-12-20,285000.0,8000.0,2095.0,2,0,1,4,single_family,19901,Delaware,Dover,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False
3000.0,1980,2023-12-20,118000.0,7841.0,1000.0,2,0,1,2,condo,19904,Delaware,Dover,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5100.0,1998,2023-12-19,249900.0,2674.0,1804.0,2,1,3,3,townhome,19904,Delaware,Dover,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1000.0,2018,2023-12-18,250000.0,2000.0,1220.0,2,0,2,3,townhome,19901,Delaware,Dover,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1965,2023-12-18,285000.0,10019.0,1746.0,2,1,2,4,single_family,19904,Delaware,Dover,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
0.0,1880,2023-12-15,315000.0,7405.0,2297.0,2,1,3,4,single_family,19901,Delaware,Dover,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
0.0,1994,2023-12-15,180000.0,2008.0,1260.0,2,1,2,3,townhome,19904,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,1978,2023-12-15,145000.0,3300.0,1524.0,3,0,2,3,townhome,19901,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,2004,2023-12-13,405000.0,14504.0,3085.0,3,0,2,5,single_family,19904,Delaware,Dover,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.0,1970,2023-12-12,75000.0,20038.0,980.0,1,0,1,3,mobile,19901,Delaware,Dover,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,1999,2023-12-08,505000.0,43560.0,2570.0,3,2,2,4,single_family,19904,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.0,2007,2023-12-08,241000.0,2420.0,1955.0,3,1,3,3,townhome,19904,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,1984,2023-12-08,217000.0,5301.0,1360.0,3,0,2,2,townhome,19904,Delaware,Dover,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,2007,2023-12-06,510000.0,21970.0,4182.0,4,4,1,3,single_family,19904,Delaware,Dover,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
10000.0,1960,2023-12-06,250000.0,6822.0,2306.0,2,0,2,3,single_family,19904,Delaware,Dover,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.0,1900,2023-12-06,280000.0,2600.0,3088.0,2,0,1,4,multi_family,19901,Delaware,Dover,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5000.0,1980,2023-12-05,250000.0,43560.0,985.0,2,0,1,3,single_family,19904,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3000.0,1981,2023-12-05,115000.0,7841.0,800.0,2,0,3,2,condo,19904,Delaware,Dover,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0.0,1978,2023-12-01,290000.0,12197.0,1770.0,2,1,2,4,single_family,19904,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,1985,2023-11-30,149900.0,4792.0,1064.0,2,0,2,3,townhome,19901,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,2018,2023-11-30,450000.0,10376.0,1943.0,2,2,1,2,single_family,19904,Delaware,Dover,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
36000.0,1930,2023-11-30,283000.0,9100.0,2200.0,3,0,3,5,single_family,19904,Delaware,Dover,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1951,2023-11-30,231000.0,10220.0,1064.0,1,0,1,3,single_family,19901,Delaware,Dover,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
0.0,2021,2023-11-30,585000.0,27831.0,2770.0,3,2,2,4,single_family,19901,Delaware,Dover,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0.0,2013,2023-11-30,300000.0,2600.0,1202.0,2,1,1,2,townhome,19901,Delaware,Dover,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.0,2015,2023-11-30,455555.0,10800.0,3532.0,3,2,1,4,single_family,19904,Delaware,Dover,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,True,True,False
0.0,1989,2023-11-30,390000.0,10894.0,2300.0,3,2,2,4,single_family,19901,Delaware,Dover,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3400.0,1950,2024-01-12,253000.0,47960.0,1356.0,1,3,1,3,single_family,50317,Iowa,Des Moines,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
5000.0,1928,2024-01-12,165000.0,8233.0,910.0,1,0,1,1,single_family,50311,Iowa,Des Moines,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
7000.0,2004,2024-01-12,315000.0,20343.0,1718.0,3,3,2,4,single_family,50320,Iowa,Des Moines,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0.0,1942,2024-01-11,97000.0,6665.0,1130.0,1,1,2,2,single_family,50316,Iowa,Des Moines,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
7900.0,1907,2024-01-11,136000.0,5968.0,1439.0,1,0,2,3,single_family,50316,Iowa,Des Moines,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5100.0,1917,2024-01-11,153000.0,6447.0,804.0,1,2,1,2,single_family,50316,Iowa,Des Moines,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False
10000.0,1930,2024-01-10,165000.0,7841.0,925.0,1,1,1,1,condo,50309,Iowa,Des Moines,False,False,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4100.0,1953,2024-01-10,354900.0,26484.0,1558.0,3,2,1,3,single_family,50321,Iowa,Des Moines,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False
9999.0,1985,2024-01-10,274000.0,7841.0,1206.0,2,2,2,2,condo,50309,Iowa,Des Moines,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,1952,2024-01-10,214000.0,11718.0,1222.0,2,2,1,3,single_family,50310,Iowa,Des Moines,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
16000.0,1954,2024-01-10,109000.0,9017.0,720.0,1,0,1,2,single_family,50315,Iowa,Des Moines,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,2004,2024-01-10,155000.0,7841.0,1308.0,2,1,2,2,townhome,50317,Iowa,Des Moines,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0.0,1959,2024-01-10,259500.0,14702.0,1083.0,2,2,1,3,single_family,50315,Iowa,Des Moines,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False
0.0,1941,2024-01-10,272000.0,8407.0,1377.0,2,0,2,3,single_family,50311,Iowa,Des Moines,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
10000.0,1960,2024-01-10,185000.0,8146.0,1005.0,1,2,1,3,single_family,50317,Iowa,Des Moines,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
11000.0,1941,2024-01-09,230000.0,7013.0,1490.0,2,1,2,4,single_family,50310,Iowa,Des Moines,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0.0,1948,2024-01-09,185000.0,8581.0,864.0,2,1,1,2,single_family,50310,Iowa,Des Moines,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False
0.0,1949,2024-01-09,159900.0,6229.0,672.0,1,1,1,2,single_family,50310,Iowa,Des Moines,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False
0.0,1952,2024-01-09,69500.0,8015.0,720.0,1,1,1,2,single_family,50316,Iowa,Des Moines,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
0.0,1922,2024-01-08,172000.0,6621.0,1078.0,2,1,1,2,single_family,50315,Iowa,Des Moines,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,1964,2024-01-08,399900.0,10106.0,1421.0,3,2,2,3,single_family,50312,Iowa,Des Moines,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False
0.0,1970,2024-01-08,155000.0,7841.0,1038.0,2,1,1,2,condo,50312,Iowa,Des Moines,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1978,2024-01-08,235000.0,12589.0,1440.0,2,2,1,0,multi_family,50317,Iowa,Des Moines,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0.0,1901,2024-01-08,355000.0,12197.0,3857.0,3,0,2,4,single_family,50311,Iowa,Des Moines,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,2008,2024-01-08,332500.0,9845.0,1761.0,3,2,2,3,single_family,50310,Iowa,Des Moines,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,1941,2024-01-08,160000.0,13852.0,857.0,1,0,1,2,single_family,50310,Iowa,Des Moines,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False
