property_id,listing_id,status,list_date,community,open_houses,year_built,baths_3qtr,sold_date,sold_price,baths_full,name,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,is_new_construction,is_for_rent,is_subdivision,is_contingent,is_price_reduced,is_pending,is_foreclosure,is_plan,is_coming_soon,is_new_listing,postal_code,state,city,lon,lat,central_air,central_heat,fireplace,single_story,garage_1_or_more,rental_property,community_outdoor_space,energy_efficient,garage_2_or_more,community_golf,community_security_features,golf_course_lot_or_frontage,golf_course_view,recreation_facilities,garage_3_or_more,jack_and_jill_bathroom,golf_course,hoa,carport,dishwasher,washer_dryer,big_lot,maintenance,laundry_room,two_or_more_stories,floor_plan,ensuite,private_courtyard,security,shopping,hardwood_floors,high_ceiling,storm_shelter,handicap_access,views,community_swimming_pool,modern_kitchen,open_kitchen,beautiful_backyard,open_floor_plan,big_yard,fenced_yard,master_bedroom,new_roof,front_porch,outbuilding,swimming_pool,large_kitchen,water_view,lake,groundscare,no_hoa,coffer_ceiling,lake_view,spa_or_hot_tub,basement,updated_kitchen,wrap_around_porch,solar_system,pond,corner_lot,cul_de_sac,vaulted_ceiling,master_suite,farm,private_backyard,granite_kitchen,efficient,park,gated_community,fixer_upper,ranch,big_bathroom,library,smart_homes,greenbelt,river_view,playground,trails,forced_air,investment_opportunity,disability_features,gourmet_kitchen,wooded_land,medicalcare,dining_room,cathedral_ceiling,clubhouse,first_floor_master_bedroom,furniture,large_porch,family_room,view,waterfront,tennis_court,tennis,community_center,private_bathroom,beach,senior_community,screen_porch,well_water,solar_panels,community_gym,community_spa_or_hot_tub,community_clubhouse,community_tennis_court,private_parking,basketball_court,soccer,basketball,open_house,elevator,master_bathroom,den_or_office,rv_parking,hill_or_mountain_view,mountain_view,baseball,pets_allowed,community_elevator,low_hoa,two_master_suites,guest_house,fruit_trees,wine_cellar,ocean_view,city_view,media_room,community_park,rv_or_boat_parking,river_access,theater_room,courtyard_entry,marina,volleyball,guest_parking,exposed_brick,white_kitchen,dual_master_bedroom,community_boat_facilities,kitchen_island,game_room,boat_dock,fenced_courtyard,horse_stables,horse_property,indoor_basketball_court,horse_facilities,outdoor_kitchen,detached_guest_house,equestrian,greenhouse,two_kitchen,community_horse_facilities
4621861360,2961520251,sold,2023-11-10T13:06:52.000000Z,,,1948.0,,2024-01-03,266900.0,2.0,,,11853.0,1637.0,2.0,,,,1.0,3.0,single_family,,,,,,,,,,False,17110,Pennsylvania,Harrisburg,-76.898037,40.301429,True,True,True,True,,,,,,,,,,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,True,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9063808434,2960919256,sold,2023-10-27T04:14:57.000000Z,,,2023.0,,2024-01-02,497900.0,2.0,,1.0,15246.0,1518.0,3.0,,,2.0,2.0,3.0,single_family,,,,,,,,,,False,17112,Pennsylvania,Harrisburg,-76.73381,40.326782,True,,True,,True,,,,True,,,,,,,,,,,True,True,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4198618753,2960473913,sold,2023-10-12T04:13:45.000000Z,,,1987.0,,2023-12-29,260000.0,2.0,,1.0,3049.0,1476.0,3.0,,,2.0,3.0,2.0,single_family,,,,,False,,,,,False,17110,Pennsylvania,Harrisburg,-76.855844,40.311358,True,,,,True,,,,True,,,,,,,,,,,True,True,,,,True,,True,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3985214371,2960559948,sold,2023-10-14T16:27:58.000000Z,,,1989.0,,2023-12-29,703125.0,3.0,,1.0,42689.0,4733.0,4.0,,,2.0,4.0,4.0,single_family,,,,,,,,,,False,17112,Pennsylvania,Harrisburg,-76.845998,40.350596,True,,True,,True,,,,True,,,,,,,,,,,,,True,,,True,,True,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,True,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4853549319,2960780626,sold,2023-10-22T20:16:38.000000Z,,,1988.0,,2023-12-29,229995.0,2.0,,1.0,3920.0,1488.0,3.0,,,2.0,2.0,3.0,single_family,,,,,,,,,,False,17110,Pennsylvania,Harrisburg,-76.855285,40.311652,True,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4460846595,2960919263,sold,2023-10-27T04:14:57.000000Z,,,1995.0,,2023-12-29,465000.0,2.0,,1.0,9583.0,2341.0,3.0,,,2.0,2.0,3.0,single_family,,,,,,,,,,False,17110,Pennsylvania,Harrisburg,-76.863221,40.307146,True,,True,,True,,,,True,,,,,,,,,,,True,True,,,,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3323159008,2961916646,sold,2023-11-22T14:48:11.000000Z,,,1900.0,,2023-12-29,230000.0,2.0,,1.0,1742.0,2601.0,3.0,townhouse,,,3.0,3.0,townhomes,,,,,,,,,,False,17104,Pennsylvania,Harrisburg,-76.87385,40.252188,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3382602070,2960967758,sold,2023-10-28T20:52:24.000000Z,,,1923.0,,2023-12-29,122500.0,1.0,,,2178.0,1440.0,1.0,townhouse,,,2.0,3.0,townhomes,,,,,,,,,,False,17104,Pennsylvania,Harrisburg,-76.856037,40.253172,,,,,,True,,,,,,,,,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595668997,2960652152,sold,2023-10-18T15:41:07.000000Z,,,1996.0,,2023-12-29,475000.0,2.0,,2.0,20909.0,2492.0,4.0,,,2.0,2.0,4.0,single_family,,,,,False,,,,,False,17111,Pennsylvania,Harrisburg,-76.78256,40.283005,True,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,True,,True,True,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746141977,2960926333,sold,2023-10-27T13:16:14.000000Z,,,1907.0,,2023-12-29,125000.0,2.0,,,1307.0,1876.0,2.0,townhouse,,,3.0,4.0,townhomes,,,,,,,,,,False,17110,Pennsylvania,Harrisburg,-76.89017,40.283661,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6638515536,2960473462,sold,2023-10-12T04:13:45.000000Z,,,1900.0,,2024-01-16,1500000.0,,,,2415.0,2760.0,,,,,,5.0,multi_family,,,,,False,,,,,False,21401,Maryland,Annapolis,-76.491643,38.975775,,,,,,True,,,,,,,,,,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
9125596969,2961996901,sold,2023-11-28T05:13:01.000000Z,,,2008.0,,2024-01-12,635000.0,2.0,,,,1945.0,2.0,condo,,1.0,1.0,2.0,condos,,,,,,,,,,False,21401,Maryland,Annapolis,-76.59082,38.974304,True,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625599402,2962181667,sold,2023-12-02T05:13:42.000000Z,,,2002.0,,2024-01-12,375000.0,3.0,,,,1640.0,3.0,condo,,,2.0,3.0,condos,,,,,,,,,,False,21401,Maryland,Annapolis,-76.527311,38.994443,True,True,,,,,,,,,,,,True,,,,,,True,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6798227646,2962534308,sold,2023-12-14T01:53:59.000000Z,,,1965.0,,2024-01-12,433000.0,2.0,,,9000.0,1612.0,2.0,,,,1.0,3.0,single_family,,,,,,,,,,False,21409,Maryland,Annapolis,-76.445718,39.043057,True,,,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,True,,True,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
9753649228,2951620154,sold,2023-01-20T05:14:03.000000Z,,,,,2024-01-12,224825.0,,,,64226.0,,0.0,,,,,,land,,,,,,,,,,False,21401,Maryland,Annapolis,-76.589478,38.991707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041760606,2961613675,sold,2023-11-14T05:14:35.000000Z,,,1986.0,,2024-01-12,810000.0,2.0,,1.0,85813.0,2774.0,3.0,,,2.0,3.0,5.0,single_family,,,,,,,,,,False,21401,Maryland,Annapolis,-76.554262,39.004459,True,,True,,True,,,,True,,,,,,,,,,,,,True,,,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6029118605,2957944525,sold,2023-07-22T01:11:01.000000Z,,,1978.0,,2024-01-11,599000.0,3.0,,,15660.0,2164.0,3.0,,,,2.0,4.0,single_family,,,,,False,,,,,False,21403,Maryland,Annapolis,-76.490913,38.94141,True,,True,,,,,,,,,,,,,,,,,True,True,True,,,True,,True,,,,True,,,,,True,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,
6618333570,2960027868,sold,2023-09-27T14:37:51.000000Z,,,1986.0,,2024-01-11,777000.0,4.0,,,33105.0,4148.0,4.0,,,,1.0,6.0,single_family,,,,,,,,,,False,21401,Maryland,Annapolis,-76.550551,39.004569,True,,True,True,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5582202677,2962635382,sold,2023-12-19T14:31:42.000000Z,,,1992.0,,2024-01-11,460000.0,2.0,,1.0,7500.0,2380.0,3.0,,,2.0,3.0,3.0,single_family,,,,,,,,,,False,21403,Maryland,Annapolis,-76.463164,38.922477,True,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5485469737,2962252258,sold,2023-12-06T00:47:17.000000Z,,,1999.0,,2024-01-10,289900.0,2.0,,1.0,,1620.0,3.0,condo,,,3.0,3.0,condos,,,,,,,,,,False,21403,Maryland,Annapolis,-76.506462,38.952835,True,True,,,,,,,,,,,,True,,,,,,,True,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6191025826,2960067035,sold,2023-09-28T15:07:40.000000Z,,,1960.0,,2024-01-09,625000.0,2.0,,,8470.0,1690.0,2.0,,,,4.0,4.0,single_family,,,,,,,,,,False,21403,Maryland,Annapolis,-76.4967,38.962815,True,,,,,True,,,,,,,,,,,,,,True,True,,,,True,True,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,,,,,True,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6022099309,2962529490,sold,2023-12-13T22:23:57.000000Z,,,1953.0,,2024-01-09,985000.0,2.0,,,15483.0,1848.0,2.0,,,,2.0,4.0,single_family,,,,,,,,,,False,21401,Maryland,Annapolis,-76.51154,38.98954,True,,True,,,True,,,,,,,,True,,,,,,True,True,,,,True,,True,,,,True,,,,True,True,True,,,,,,,,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400075792,2960077642,sold,2023-09-28T19:07:03.000000Z,,,1981.0,,2024-01-09,380000.0,2.0,,1.0,3652.0,1649.0,3.0,townhouse,,,3.0,4.0,townhomes,,,,,False,,,,,False,21403,Maryland,Annapolis,-76.486129,38.952025,True,,True,,,,,,,,,,,,,,,,,True,True,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377351791,2959652091,sold,2023-09-14T04:15:24.000000Z,,,1997.0,,2024-01-09,7400000.0,6.0,,2.0,266587.0,9571.0,8.0,,,2.0,4.0,5.0,single_family,,,,,False,,,,,False,21403,Maryland,Annapolis,-76.48101,38.932517,True,,True,,True,,,,True,,,,,,,,,,,True,True,,,,True,True,True,,,,True,,,,True,,,,,True,,True,,,,,,,True,,True,,True,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,True,,,,,,,True,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5228770552,2962068083,sold,2023-11-30T05:12:52.000000Z,,,1983.0,,2024-01-08,555000.0,2.0,,,5850.0,1272.0,2.0,,,1.0,3.0,3.0,single_family,,,,,,,,,,False,21403,Maryland,Annapolis,-76.480857,38.955338,True,,True,,True,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
6733880736,2961367479,sold,2023-11-04T18:34:53.000000Z,,,1961.0,,2024-01-08,452500.0,2.0,,,19115.0,1713.0,2.0,,,,2.0,3.0,single_family,,,,,,,,,,False,21401,Maryland,Annapolis,-76.529406,38.997288,,,True,,,,,,,,,,,,,,,True,True,True,True,True,,,True,True,,,,True,True,,,,,,,,,True,,True,,,,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5986414983,2962074825,sold,2023-11-30T14:36:28.000000Z,,,1992.0,,2024-01-05,410000.0,2.0,,,2160.0,1234.0,2.0,townhouse,,1.0,1.0,2.0,townhomes,,,,,False,,,,,False,21401,Maryland,Annapolis,-76.580027,38.98222,True,,,True,True,,,,,,,,,True,,,,,,True,True,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630275743,2960305130,sold,2023-10-06T04:16:41.000000Z,,,1900.0,,2024-01-05,555000.0,3.0,,,39204.0,3800.0,3.0,,,,4.0,4.0,single_family,,,,,False,,,,,False,21401,Maryland,Annapolis,-76.508811,38.999687,True,,True,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6415608737,2960055743,sold,2023-09-28T04:18:31.000000Z,,,2013.0,,2024-01-04,580000.0,3.0,,1.0,2312.0,2980.0,4.0,townhouse,,2.0,3.0,3.0,townhomes,,,,,False,,,,,False,21409,Maryland,Annapolis,-76.463131,39.040765,True,True,,,True,,,,True,,,,,,,,,,,True,True,,,,True,True,,,,,True,True,,,,,,,,True,,True,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6175784056,2961844821,sold,2023-11-20T05:12:39.000000Z,,,1977.0,,2024-01-02,370000.0,2.0,,1.0,1206.0,1518.0,3.0,townhouse,,,2.0,3.0,townhomes,,,,,,,,,,False,21403,Maryland,Annapolis,-76.504746,38.961483,True,,True,,,,,,,,,,,True,,,,,,True,True,,,,True,True,True,,,,True,,,,,True,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6823866615,2962360999,sold,2023-12-09T16:35:05.000000Z,,,1965.0,,2023-12-29,450000.0,2.0,,,11165.0,1100.0,2.0,,,1.0,2.0,4.0,single_family,,,,,,,,,,False,21403,Maryland,Annapolis,-76.495168,38.938239,True,,True,,True,,,,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9057543188,2961729791,sold,2023-11-16T13:15:52.000000Z,,,1996.0,,2023-12-28,372500.0,2.0,,,,1577.0,2.0,condo,,,2.0,2.0,condos,,,,,,,,,,False,21401,Maryland,Annapolis,-76.530273,38.991646,True,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6290688255,2961814009,sold,2023-11-18T10:50:32.000000Z,,,1969.0,,2023-12-28,700000.0,3.0,,,9350.0,2400.0,3.0,,,,2.0,5.0,single_family,,,,,,,,,,False,21401,Maryland,Annapolis,-76.513571,39.000649,True,True,True,,,,,,,,,,,,,,,True,,True,True,,,,True,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
5621919948,2961972950,sold,2023-11-27T05:15:07.000000Z,,,1983.0,,2023-12-27,314000.0,1.0,,1.0,1216.0,1086.0,2.0,townhouse,,,3.0,1.0,townhomes,,,,,,,,,,False,21403,Maryland,Annapolis,-76.509244,38.960423,True,,True,,,,,,,,,,,True,,,,,,True,True,,,,True,,True,,,,,True,,,True,True,True,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6247127517,2961321070,sold,2023-11-03T04:14:35.000000Z,,,1997.0,,2023-12-27,459900.0,3.0,,1.0,,2106.0,4.0,condo,,,3.0,3.0,condos,,,,,,,,,,False,21401,Maryland,Annapolis,-76.522433,38.995391,True,,True,,,,,,,,,,,True,,,,,,True,True,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6104196180,2961633244,sold,2023-11-14T18:08:02.000000Z,,,1977.0,,2023-12-27,365000.0,2.0,,1.0,1024.0,1746.0,3.0,townhouse,,,3.0,3.0,townhomes,,,,,,,,,,False,21403,Maryland,Annapolis,-76.505265,38.961995,True,,True,,,,,,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,True,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5386097915,2960264046,sold,2023-10-05T03:42:44.000000Z,,,1976.0,,2023-12-22,565000.0,2.0,,1.0,33316.0,2596.0,3.0,,,2.0,3.0,3.0,single_family,,,,,,,,,,False,21401,Maryland,Annapolis,-76.586751,38.965617,True,,True,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6412748738,2960607690,sold,2023-10-17T03:56:48.000000Z,,,1975.0,,2023-12-21,850000.0,4.0,,,61196.0,4415.0,4.0,,,2.0,2.0,4.0,single_family,,,,,,,,,,False,21401,Maryland,Annapolis,-76.55609,39.01595,True,,True,,True,,,,True,,,,,True,,,,,,True,True,True,,,True,True,True,,,,True,,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,True,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
6854520038,2962067957,sold,2023-11-30T05:12:52.000000Z,,,1947.0,,2023-12-21,450000.0,2.0,,,8030.0,1526.0,2.0,,,,2.0,3.0,single_family,,,,,,,,,,False,21403,Maryland,Annapolis,-76.494087,38.961604,True,,True,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
6389583843,2962344663,sold,2023-12-08T20:43:43.000000Z,,,1967.0,,2023-12-20,1195000.0,3.0,,,20300.0,2433.0,3.0,,,2.0,2.0,4.0,single_family,,,,,,,,,,False,21409,Maryland,Annapolis,-76.461299,38.997901,True,True,True,,True,,,,True,,,,,True,,,,,,,,,,,True,,,,,,,,,,True,True,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,True,,,,,,,True,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
6683514146,2958946415,sold,2023-08-22T20:23:03.000000Z,,,1965.0,,2023-12-20,219000.0,1.0,,1.0,,1096.0,2.0,condo,,,2.0,3.0,condos,,,,,False,,,,,False,21403,Maryland,Annapolis,-76.488157,38.949734,True,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5989886585,2960242026,sold,2023-10-04T16:24:05.000000Z,,,1986.0,,2023-12-18,518444.0,2.0,,,,1280.0,2.0,condo,,,1.0,2.0,condos,,,,,False,,,,,False,21403,Maryland,Annapolis,-76.474847,38.960498,True,,True,True,,,,,,,,,,True,,,,,,True,True,,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,True,,,,,,,,,,,,,True,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9966993741,2961552445,sold,2023-11-11T05:13:42.000000Z,,,2009.0,,2023-12-18,395000.0,2.0,,,,1157.0,2.0,condo,,,1.0,2.0,condos,,,,,,,,,,False,21409,Maryland,Annapolis,-76.446632,39.028557,True,,,True,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
